study_id,source_title,source_url,doi,source_file,source_file_sha256,source_figure,source_panel,setup,theta_pi,purity,observable,alpha_deg,value,extraction_method,extracted_by,extraction_date,point_id,pixel_x,pixel_y,pixel_count,component_width,component_height,notes
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-77.2256065928528,1.0300747753310011,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_190,454.7002583979328,1507.0051679586563,387,18.0,38.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-76.90032689816813,1.108449900085641,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_191,460.3709677419355,1477.483870967742,62,10.0,8.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-75.63699109266427,1.1187610619469028,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_192,482.3951219512195,1473.6,205,16.0,33.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-73.5554032900189,1.037473990323147,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_193,518.6841359773371,1504.2181303116147,706,34.0,73.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-19.928665980291214,0.23378148400272303,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_194,1453.576923076923,1806.9423076923076,104,9.0,22.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-19.67613490765015,0.3116047805857127,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_195,1457.979381443299,1777.6288659793815,97,16.0,20.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-13.843992663987194,-0.9837095900307022,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_196,1559.6530612244899,2265.530612244898,49,8.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-11.844583137919841,-0.9830522624812155,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_197,1594.5094339622642,2265.2830188679245,53,8.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-8.92027939282788,-0.9838179519595446,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_198,1645.4897959183672,2265.5714285714284,49,8.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-4.428880206168429,-0.9806079261254323,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_199,1723.7898550724638,2264.3623188405795,138,20.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-4.421857703532254,-0.9374476013041448,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_200,1723.9122807017543,2248.1052631578946,57,9.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-2.451625239005736,-0.9372743362831858,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_201,1758.26,2248.04,50,9.0,8.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-2.449222554926223,-0.9808482217398569,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_202,1758.301886792453,2264.4528301886794,53,9.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-0.4389901275997943,-0.9816507133826984,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_203,1793.3469387755101,2264.7551020408164,49,8.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,-0.43448191692770877,-0.9368857089060436,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_204,1793.4255319148936,2247.8936170212764,47,8.0,8.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,0.6252139571000441,0.5092244077752444,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_205,1811.8995633187774,1703.1921397379913,229,21.0,22.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,2.4979329233631233,-0.8181475723511117,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_206,1844.5472972972973,2203.1689189189187,148,26.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,3.4877090942398183,0.5894123257908963,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_207,1861.802395209581,1672.9880239520958,167,25.0,9.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,3.514687988875366,0.632341110217217,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_208,1862.2727272727273,1656.8181818181818,55,9.0,8.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,4.993540385509789,0.5880172207605834,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_209,1888.054054054054,1673.5135135135135,37,8.0,8.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,6.053381199516139,0.5897056167599781,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_210,1906.530612244898,1672.8775510204082,49,8.0,8.0,connected colored marker component
CORMANN_2016_VISIBILITY_PHASE,Revealing geometric phases in modular and weak values with a quantum eraser,https://arxiv.org/abs/1508.01353,https://doi.org/10.1103/PhysRevA.93.042124,VisibilityPhaseMeasurement.eps,d9807edf7e9e2c13a2905223df3d80d403d7bf6ee8e169c6323183c85e64820a,Fig.2b,weak_value_phase_sign,setup_3,0.092,0.956,phase_sign_pi_units,87.56794591641628,0.33009567865762524,calibrated_component_scout_v1,Codex,2026-04-28,Fig.2b_setup_3_211,3327.6011904761904,1770.6639610389611,1848,50.0,70.0,connected colored marker component
