sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,rmse_ratio_to_refit,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
323,0.04777364882035874,0.024463042313148387,1.9528907406043026,True,False,False
324,0.04235302846407892,0.030589261248567156,1.38457179857728,True,True,True
325,0.030822825025669173,0.029112502533891315,1.0587487279661645,True,True,True
326,0.03900425257534384,0.02590948391913554,1.5054044571894043,True,False,False
327,0.04128009661615271,0.03768810596522427,1.095308335585844,True,True,True
328,0.040405143146281464,0.03405384384784071,1.1865075592294254,True,True,True
329,0.030315603879237707,0.02518857631308895,1.2035457463899837,True,True,True
330,0.04271445086653137,0.03611140518709005,1.182852083579454,True,True,True
331,0.032656849522369316,0.029953983783941353,1.0902339320847532,True,True,True
332,0.04179206339635625,0.02795828348282745,1.494800759925973,True,True,True
333,0.0358245334196048,0.031228104217885837,1.1471888645448534,True,True,True
334,0.03259961411119513,0.029361656985881043,1.1102784194662823,True,True,True
335,0.033370230096711515,0.02379633659010782,1.4023263610493548,True,True,True
336,0.04356259771405673,0.028751348007273726,1.5151497489104144,True,False,False
337,0.044410110373441,0.026446951663209414,1.6792147140050282,True,False,False
338,0.05445794893981268,0.038792720747382686,1.4038187549267709,False,True,False
