sample_id,null_model,calculated_independent_kappa_rmse
505,branch_kappa_swap,0.1475638373168765
506,branch_kappa_swap,0.15531942158843348
507,branch_kappa_swap,0.13532473329020375
508,branch_kappa_swap,0.14348467064421008
509,branch_kappa_swap,0.14922363653768866
510,branch_kappa_swap,0.1531171233690471
511,branch_kappa_swap,0.1482762715946945
512,branch_kappa_swap,0.1422555393117089
513,branch_kappa_swap,0.1441157372572703
514,branch_kappa_swap,0.14810014413791653
515,branch_kappa_swap,0.15598299486282133
516,branch_kappa_swap,0.1477619062319511
517,branch_kappa_swap,0.1573034792248741
518,branch_kappa_swap,0.14609759336782205
519,branch_kappa_swap,0.1516524607744584
520,branch_kappa_swap,0.15061443970411306
521,branch_kappa_swap,0.15751019616519918
522,branch_kappa_swap,0.14555196331082315
523,branch_kappa_swap,0.14485782009976778
524,branch_kappa_swap,0.14671443725624042
525,branch_kappa_swap,0.15619694455432118
526,branch_kappa_swap,0.15173789952811514
527,branch_kappa_swap,0.14674340443569955
528,branch_kappa_swap,0.14207257095167944
529,branch_kappa_swap,0.15491828949458697
530,branch_kappa_swap,0.15337245677104813
531,branch_kappa_swap,0.13859881289426612
532,branch_kappa_swap,0.14411854201907848
533,branch_kappa_swap,0.14351470611772577
534,branch_kappa_swap,0.14664105402633495
535,branch_kappa_swap,0.14607212922070342
536,branch_kappa_swap,0.15323845860131402
537,branch_kappa_swap,0.1547436617807227
538,branch_kappa_swap,0.14946903948540927
539,branch_kappa_swap,0.1450963163171094
540,branch_kappa_swap,0.14785713127988767
541,branch_kappa_swap,0.15514267334776138
542,branch_kappa_swap,0.15935409435820286
543,branch_kappa_swap,0.15084676511631606
544,branch_kappa_swap,0.1678619749355
545,branch_kappa_swap,0.16204427126642237
546,branch_kappa_swap,0.14908751962197228
547,branch_kappa_swap,0.15008747787780918
548,branch_kappa_swap,0.1461714817659914
549,branch_kappa_swap,0.15312486765848143
550,branch_kappa_swap,0.14257806628179837
551,branch_kappa_swap,0.14903515636547812
552,branch_kappa_swap,0.16079823042301924
553,branch_kappa_swap,0.15263319268518427
554,branch_kappa_swap,0.1487543716978042
555,branch_kappa_swap,0.15521995606535238
556,branch_kappa_swap,0.14779393283456504
557,branch_kappa_swap,0.14566214461010013
558,branch_kappa_swap,0.14201665902886268
559,branch_kappa_swap,0.15799527601831478
560,branch_kappa_swap,0.1518288787643838
561,branch_kappa_swap,0.1594771603892158
562,branch_kappa_swap,0.15171547973591523
563,branch_kappa_swap,0.16163715621515629
564,branch_kappa_swap,0.15084829766381364
565,branch_kappa_swap,0.15640498269209746
566,branch_kappa_swap,0.1481068905092942
567,branch_kappa_swap,0.15349209074336614
568,branch_kappa_swap,0.1396570130603279
569,branch_kappa_swap,0.15152568052220777
570,branch_kappa_swap,0.15570830991301818
571,branch_kappa_swap,0.1441866530453947
572,branch_kappa_swap,0.14611783744027568
573,branch_kappa_swap,0.14396059931486782
574,branch_kappa_swap,0.1423691310263823
575,branch_kappa_swap,0.15064984027221992
576,branch_kappa_swap,0.1484044890434027
577,branch_kappa_swap,0.15740192894524166
578,branch_kappa_swap,0.13858312609004625
579,branch_kappa_swap,0.1467743920356003
580,branch_kappa_swap,0.14582262226676906
581,branch_kappa_swap,0.1466334597457905
582,branch_kappa_swap,0.14488882846520643
583,branch_kappa_swap,0.15410200339850924
584,branch_kappa_swap,0.15233470111051173
585,branch_kappa_swap,0.14947934242805014
586,branch_kappa_swap,0.14584551469921767
587,branch_kappa_swap,0.14498944639684822
588,branch_kappa_swap,0.15094910135467351
589,branch_kappa_swap,0.14077890291968623
590,branch_kappa_swap,0.1617404060892668
591,branch_kappa_swap,0.14248770953141926
592,branch_kappa_swap,0.16199517779609124
593,branch_kappa_swap,0.15547060029700824
594,branch_kappa_swap,0.1511164783161552
595,branch_kappa_swap,0.14276779686534213
596,branch_kappa_swap,0.14574722010956564
597,branch_kappa_swap,0.14828861589839376
598,branch_kappa_swap,0.15645136785305327
599,branch_kappa_swap,0.14867545015705513
600,branch_kappa_swap,0.15204526033854648
601,branch_kappa_swap,0.15433324680535693
602,branch_kappa_swap,0.1479410061735791
603,branch_kappa_swap,0.1506025804610096
604,branch_kappa_swap,0.1583119715780903
605,branch_kappa_swap,0.14587197968943974
606,branch_kappa_swap,0.1476167600678164
607,branch_kappa_swap,0.14494802973580787
608,branch_kappa_swap,0.14993773418011339
609,branch_kappa_swap,0.14683768442604866
610,branch_kappa_swap,0.15020708115830128
611,branch_kappa_swap,0.1593422031861173
612,branch_kappa_swap,0.14361085737143447
613,branch_kappa_swap,0.1487616913381956
614,branch_kappa_swap,0.14879060715613196
615,branch_kappa_swap,0.14421345914033676
616,branch_kappa_swap,0.15616378085131685
617,branch_kappa_swap,0.14220258960631035
618,branch_kappa_swap,0.1466702385214633
619,branch_kappa_swap,0.14480606508588154
620,branch_kappa_swap,0.1508061246051703
621,branch_kappa_swap,0.14261570952003247
622,branch_kappa_swap,0.14994551623740884
623,branch_kappa_swap,0.150528777542623
624,branch_kappa_swap,0.1547743335545707
625,branch_kappa_swap,0.14187584532352024
626,branch_kappa_swap,0.15140350883127282
627,branch_kappa_swap,0.1464010998487413
628,branch_kappa_swap,0.14508784411513262
629,branch_kappa_swap,0.14682779228559267
630,branch_kappa_swap,0.14410043590260616
631,branch_kappa_swap,0.14737848898868935
632,branch_kappa_swap,0.15082794968910254
633,branch_kappa_swap,0.15542793028220625
634,branch_kappa_swap,0.1503785786379306
635,branch_kappa_swap,0.1540022884117953
636,branch_kappa_swap,0.14864862074749782
637,branch_kappa_swap,0.14216819949958864
638,branch_kappa_swap,0.14597932978844994
639,branch_kappa_swap,0.14735583215600084
