analysis_scope,distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.4575,0.46876949363853787,0.2620453774046797,0.20284562409505213,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.46,0.46939395488143765,0.26318449647804143,0.20399879116809788,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.4625,0.4700152120965852,0.26432670756327553,0.2051553088637226,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.465,0.4706332918491478,0.2654720079719006,0.20631517812448927,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.4675,0.471248220306046,0.26662039493842743,0.2074783997501295,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.47000000000000003,0.4718600232437596,0.26777186562010385,0.20864497439811636,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.47250000000000003,0.47246872605593726,0.2689264170966605,0.20981490258421137,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.47500000000000003,0.47307435376081775,0.27008404637005795,0.21098818468298827,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.47750000000000004,0.47367693100846436,0.2712447503642366,0.2121648209283331,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.48,0.4742764820878229,0.2724085259248673,0.21334481141392253,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.4825,0.4748730309336048,0.27357536981910374,0.21452815609367978,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.485,0.4754666011330026,0.2747452787353372,0.2157148547822109,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.4875,0.47605721593224093,0.27591824928295244,0.21690490715521915,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.49,0.4766448982429708,0.2770942779920847,0.21809831274990152,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.4925,0.47722967064850746,0.2782733613133805,0.21929507096532574,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.495,0.47781155540992026,0.27945549561775834,0.22049518106278926,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.4975,0.4783905744719772,0.28064067719617136,0.22169864216616025,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5,0.47896674946894724,0.28182890225937307,0.2229054532622025,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5025000000000001,0.47954010173026695,0.28302016693768356,0.22411561320088338,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.505,0.4801106522860725,0.284214467280758,0.22532912069566566,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5075000000000001,0.4806784218726032,0.2854117992573578,0.2265459743237852,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.51,0.4812434309374789,0.2866121587551219,0.2277661725265125,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5125,0.4818056996448549,0.28781554158034184,0.22898971360940107,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.515,0.4823652478804583,0.2890219434577377,0.23021659574252187,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5175,0.4829220952565078,0.29023136003023564,0.23144681696068345,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.52,0.4834762611165224,0.291443786858749,0.23268037516364118,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5225,0.4840277645400198,0.29265921942195916,0.23391726811629215,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.525,0.48457662434710796,0.2938776531161006,0.23515749344885947,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5275,0.4851228591029746,0.2950990832547459,0.2364010486570642,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.53,0.4856664871222746,0.29632350506859445,0.23764793110228705,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5325,0.48620752647341986,0.2975509137052623,0.23889813801171816,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.535,0.48674599498277415,0.29878130422907434,0.24015166647849792,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5375,0.48728191023875367,0.30001467162085804,0.24140851346184608,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.54,0.4878152895958398,0.3012510107777406,0.24266867578718349,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5425,0.4883461501785002,0.3024903165129466,0.2439321501462422,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.545,0.48887450888502815,0.30373258355559896,0.24519893309716842,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5475,0.48940038239129463,0.3049778065505211,0.24646902106461552,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.55,0.4899237871544222,0.3062259800580424,0.24774241033983008,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5525,0.4904447394163772,0.3074770985538047,0.24901909708072834,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.555,0.49096325520748646,0.3087311564285718,0.25029907731196677,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5575,0.4914793503498784,0.30998814798804053,0.25158234692500353,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.56,0.49199304046084946,0.31124806745265476,0.2528689016781538,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5625,0.4925043409561614,0.3125109089574213,0.25415873719663834,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5650000000000001,0.49301326705326715,0.31377666655172753,0.2554518489726244,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5675,0.4935198337744692,0.3150453341991623,0.2567482323652615,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5700000000000001,0.4940240559500126,0.3163169057773387,0.25804788260071077,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5725,0.49452594822111223,0.31759137507771834,0.2593507947721676,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5750000000000001,0.4950255250429179,0.31886873580544,0.26065696383988046,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5775,0.4955228006874179,0.32014898157914806,0.26196638463116206,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.58,0.4960177892462821,0.3214321059308254,0.26327905184039735,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5825,0.49651050463364815,0.3227181023056276,0.26459496002904603,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.585,0.49700096058884835,0.3240069640617195,0.26591410362563894,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5875,0.49748917067908327,0.32529868447011506,0.26723647692577235,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.59,0.49797514830203937,0.32659325671451866,0.26856207409209604,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5925,0.4984589066884546,0.32789067389116927,0.26989088915429793,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.595,0.4989404589046321,0.3291909290086869,0.2712229160090847,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.5975,0.49941981785490286,0.33049401498792225,0.27255814842015896,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6,0.4998969962840401,0.3317999246618076,0.2738965800181921,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6025,0.5003720067796247,0.33310865077521107,0.27523820430079476,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.605,0.5008448617743635,0.3344201859847938,0.27658301463248286,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6075,0.5013155735483633,0.33573452285886846,0.27793100424464207,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.61,0.5017841542313578,0.33705165387726105,0.27928216623548785,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6125,0.5022506158048923,0.3383715714311757,0.28063649357002385,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.615,0.502714970104465,0.33969426782306045,0.28199397907999674,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6175,0.5031772288216267,0.34101973526647833,0.2833546154638501,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.62,0.5036374035060401,0.3423479658859777,0.2847183952866739,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6225,0.504095505567498,0.3436789517169686,0.28608531098015455,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.625,0.5045515462779037,0.34501268470559904,0.28745535484251966,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6275000000000001,0.5050055367732128,0.3463491567086356,0.2888285190384842,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.63,0.5054574880553373,0.34768835949334614,0.2902047955991924,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6325000000000001,0.505907410994015,0.34903028473738495,0.2915841764221595,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.635,0.5063553163286403,0.3503749240286812,0.2929666532712112,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6375000000000001,0.506801214670063,0.35172226886533003,0.29435221777642234,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.64,0.507245116502352,0.35307231065548544,0.29574086143405387,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6425,0.5076870321845253,0.3544250407172576,0.2971325756064892,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.645,0.5081269719522473,0.3557804502786116,0.29852735152216886,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6475,0.5085649459194959,0.35713853047726934,0.2999251802755246,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.65,0.5090009640801959,0.35849927236061446,0.301326052826913,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6525,0.5094350363098243,0.3598626668856,0.3027299600025478,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.655,0.5098671723669841,0.3612287049186586,0.3041368924944321,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6575,0.5102973818949492,0.36259737723561586,0.3055468408602894,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.66,0.5107256744231822,0.36396867452160697,0.30695979552349595,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6625,0.5111520593688212,0.3653425873709947,0.30837574677301005,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.665,0.5115765460381426,0.3667191062872923,0.30979468476330374,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6675,0.511999143627995,0.36809822168308803,0.3112165995142933,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.67,0.5124198612272067,0.36947992387997264,0.312641480911269,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6725,0.5128387078179695,0.3708642031084704,0.3140693187048268,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.675,0.5132556922771946,0.3722510495079727,0.31550010251079835,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6775,0.5136708233778463,0.3736404531266741,0.31693382181018187,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.68,0.5140841097902505,0.3750324039215128,0.31837046594907437,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6825,0.5144955600833787,0.37642689175811234,0.3198100241386021,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.685,0.5149051827261103,0.37782390641072783,0.3212524854548537,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6875,0.5153129860884722,0.3792234375621941,0.3226978388388128,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6900000000000001,0.5157189784428545,0.3806254748038778,0.3241460730962913,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6925,0.5161231679652065,0.3820300076356314,0.3255971768978631,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6950000000000001,0.5165255627362098,0.3834370254657514,0.3270511387787997,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.6975,0.5169261707424314,0.3848465176109388,0.3285079471390051,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7000000000000001,0.5173249998774558,0.3862584732962635,0.32996759024295336,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7025,0.5177220579429971,0.38767288165513036,0.3314300562196248,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.705,0.5181173526499918,0.38908973172925027,0.33289533306244634,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7075,0.5185108916196717,0.39050901246861286,0.33436340862923025,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.71,0.5189026823846181,0.3919307127314627,0.335834270642115,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7125,0.5192927323897978,0.39335482128427907,0.33730790668750804,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.715,0.5196810489935797,0.3947813268017584,0.33878430421602834,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7175,0.5200676394687359,0.3962102178668006,0.3402634505424527,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.72,0.5204525110034217,0.3976414829704966,0.34174533284565956,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7225,0.5208356707021428,0.39907511051212274,0.34322993816857955,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.725,0.5212171255867009,0.4005110887991341,0.3447172534181421,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7275,0.5215968825971272,0.4019494060471646,0.346207265365228,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.73,0.5219749485925966,0.40339005038002795,0.3476999606446207,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7325,0.5223513303523274,0.4048330098297232,0.3491953257549611,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.735,0.5227260345764648,0.40627827233644287,0.3506933470587027,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7375,0.5230990678869489,0.40772582574858474,0.35219401078206924,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.74,0.5234704368283688,0.40917565782276627,0.3536973030150141,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7425,0.5238401478688007,0.4106277562238437,0.35520320971118213,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.745,0.5242082074006317,0.41208210852493227,0.35671171668787144,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7475,0.5245746217413698,0.4135387022074323,0.35822280962599984,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.75,0.5249393971344397,0.4149975246610564,0.359736474070071,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7525000000000001,0.5253025397499644,0.4164585631838612,0.36125269542814364,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.755,0.5256640556855343,0.41792180498228215,0.3627714589718032,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7575000000000001,0.5260239509669621,0.41938723717117166,0.3642927498361347,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.76,0.526382231549025,0.4208548467738403,0.36581655301969784,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7625000000000001,0.5267389033161944,0.42232462072210214,0.3673428533845057,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.765,0.5270939720833527,0.42379654585632254,0.3688716356560033,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7675000000000001,0.5274474435964974,0.4252706089254702,0.37040288442305047,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.77,0.5277993235334344,0.4267467965871718,0.37193658413790637,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7725,0.5281496175044574,0.4282250954077709,0.37347271911621605,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.775,0.5284983310530177,0.429705491862389,0.3750112735369988,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7775,0.5288454696563801,0.4311879723349918,0.3765522314426409,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.78,0.5291910387262707,0.43267252311845755,0.37809557673888916,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7825,0.5295350436095094,0.4341591304146486,0.37964129319484635,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.785,0.5298774895886356,0.43564778033448837,0.3811893644429719,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7875,0.5302183818825198,0.43713845889803893,0.38273977397908127,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.79,0.5305577256469672,0.4386311520345849,0.3842925051623517,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7925,0.5308955259753089,0.4401258455827186,0.3858475412153274,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.795,0.5312317878989842,0.44162252529043006,0.38740486522392964,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.7975,0.5315665163881115,0.44312117681519986,0.3889644601374676,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8,0.531899716352051,0.44462178572409605,0.3905263087686538,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8025,0.5322313926399561,0.44612433749387315,0.3920903937936196,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.805,0.5325615500413161,0.4476288175110774,0.39365669775193707,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8075,0.5328901932864886,0.4491352110721522,0.39522520304663916,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.81,0.5332173270472238,0.45064350338354997,0.396795891944247,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8125,0.5335429559371785,0.45215367956184577,0.3983687465747963,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8150000000000001,0.5338670845124217,0.45366572463385524,0.3999437489318693,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8175,0.5341897172719311,0.45517962353675573,0.4015208808726271,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8200000000000001,0.534510858658081,0.45669536111821146,0.40310012411784724,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8225,0.5348305130571214,0.4582129221365014,0.40468146025196183,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8250000000000001,0.5351486847996483,0.45973229126065207,0.4062648707231004,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8275,0.535465378161067,0.4612534530705726,0.4078503368431346,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8300000000000001,0.5357805973620451,0.46277639205719373,0.4094378397877251,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8325,0.5360943465689597,0.46430109262261143,0.4110273605963743,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.835,0.5364066298943337,0.46582753908023256,0.4126188801724776,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8375,0.5367174513972679,0.467355715654925,0.4142123792833817,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.84,0.5370268150838616,0.46888560648317157,0.4158078385604434,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8425,0.5373347249076281,0.4704171956132269,0.4174052384990913,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.845,0.537641184769902,0.4719504670052784,0.4190045594588925,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8475,0.5379461985202382,0.47348540453161087,0.4206057816636201,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.85,0.5382497699568045,0.4750219919767743,0.42220888520132444,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8525,0.5385519028267672,0.4765602130377562,0.4238138500244082,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.855,0.5388526008266681,0.47810005132415645,0.4254206559497026,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.8575,0.5391518676027959,0.4796414903583665,0.42702928265854834,0.0,1.0,0.0,0.0
high_confidence_raw,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,0.86,0.5394497067515501,0.4811845135757522,0.42863970969687887,0.0,1.0,0.0,0.0
