analysis_scope,distribution,branch,q,density,acceptance,effective_density
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1575,0.6255821457681416,0.10052630749524781,0.2156111255654672
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.16,0.6255133611092109,0.09953258179470757,0.21345628718590254
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1625,0.6254409154857611,0.09854656708399447,0.21131721565002193
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.165,0.6253648031634875,0.09756822903218398,0.2091938668141295
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1675,0.6252850183166224,0.09659753315765739,0.20708619571435502
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.17,0.625201555027324,0.09563444483253865,0.2049941565805035
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1725,0.6251144072850513,0.09467892928710422,0.20291770284985178
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.175,0.6250235689859301,0.09373095161416273,0.2008567871808883
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1775,0.6249290339321042,0.09279047677340645,0.1988113614669963
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.18,0.6248307958310769,0.09185746959573286,0.19678137685007846
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1825,0.6247288482950372,0.0909318947875373,0.19476678373412198
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.185,0.6246231848401769,0.09001371693497513,0.19276753179870315
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1875,0.624513798885992,0.08910290050819401,0.1907835700124284
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.19,0.624400683754573,0.08819940986553641,0.1888148466463146
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1925000000000001,0.6242838326698814,0.0873032092577102,0.1868613092871009
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.195,0.6241632387570126,0.08641426283193056,0.18492290485050009
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.1975,0.624038895041447,0.08553253463602842,0.18299957959437732
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2,0.623910794448285,0.08465798862253002,0.18109127913186607
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2025000000000001,0.6237789298014699,0.08379058865270303,0.17919794844441056
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.205,0.6236432938229962,0.0829302985005731,0.17731953189474264
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2075,0.623503879132104,0.08207708185690643,0.17545597323978251
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.21,0.6233606782444578,0.08123090233316242,0.1736072156434718
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2125000000000001,0.6232136835713119,0.08039172346541237,0.17177320168952956
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.215,0.6230628874186596,0.07955950871822769,0.16995387339413784
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2175,0.622908281986369,0.07873422148853351,0.16814917221854808
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.22,0.6227498593673013,0.07791582510943147,0.16635903908161437
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2225,0.6225876115464144,0.07710428285398893,0.164583414372249
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.225,0.6224215303998512,0.07629955793899477,0.16282223796179837
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2275,0.6222516076940111,0.07550161352868363,0.16107544921634392
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.23,0.6220778350846045,0.07471041273842462,0.15934298700891777
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2325,0.6219002041156914,0.07392591863837922,0.15762478973164393
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.235,0.6217187062187038,0.0731480942571234,0.15592079530779304
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2375,0.6215333327114488,0.07237690258523848,0.1542309412037596
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.24,0.6213440747970956,0.07161230657886583,0.1525551644409518
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2425,0.6211509235631449,0.07085426916323,0.15089340160760167
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.245,0.6209538699803793,0.07010275323612632,0.14924558887048806
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2475,0.6207529049017955,0.06935772167137612,0.14761166198657755
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.25,0.6205480190615184,0.0686191373222459,0.14599155631457544
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2525,0.6203392030736955,0.06788696302483455,0.14438520682639544
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2550000000000001,0.6201264474313726,0.06716116160142446,0.14279254811853775
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2575,0.6199097425053484,0.06644169586380001,0.14121351442338317
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.26,0.619689078543011,0.06572852861653053,0.13964803962039687
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2625,0.6194644456671524,0.06502162266021923,0.1380960572472433
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2650000000000001,0.6192358338747633,0.06432094079471821,0.13655750051081375
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2675,0.619003233035806,0.0636264458223084,0.135032302298162
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.27,0.6187666328919664,0.0629381005508453,0.13352039518735073
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2725,0.6185260230553841,0.0622558677968698,0.13202171145820604
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2750000000000001,0.6182813930073594,0.0615797103886854,0.1305361831029826
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2775,0.6180327320970391,0.06090959116939966,0.12906374183693464
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.28,0.6177800295400779,0.06024547299993196,0.12760431910879652
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2825,0.617523274417277,0.059587318761986086,0.1261578461111696
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.285,0.6172624556731983,0.058935091360988824,0.12472425379081711
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2875,0.6169975621147552,0.05828875372899314,0.12330347285886425
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.29,0.6167285824097771,0.05764826882754779,0.12189543380090637
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2925,0.6164555050855502,0.05701359965053138,0.1205000668870213
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.295,0.6161783185273318,0.05638470922695232,0.11911730218168833
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.2975,0.615897010976837,0.05576156062371449,0.11774706955361239
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3,0.6156115705307026,0.0551441169483479,0.11638929868545334
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3025,0.6153219851389182,0.05453234135170506,0.11504391908345925
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.305,0.6150282426032357,0.053926197030622874,0.11371086008700526
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3075,0.6147303305755446,0.05332564723055044,0.11239005087803641
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.31,0.6144282365562231,0.052730655248142,0.11108142049041453
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3125,0.6141219478924571,0.05214118443381594,0.10978489781916888
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.315,0.6138114517765308,0.05155719819427916,0.10850041162965063
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3175000000000001,0.6134967352440854,0.050978659995017876,0.10722789056659161
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.32,0.6131777851723477,0.05040553336275368,0.10596726316306558
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3225,0.6128545882783263,0.0498377818878657,0.10471845784935319
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.325,0.6125271311169764,0.04927536922677915,0.10348140296171088
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3275000000000001,0.6121954000793297,0.04871825910431922,0.10225602675104142
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.33,0.6118593813905934,0.04816641531603218,0.10104225739147009
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3325,0.6115190611082112,0.047619801730471444,0.09984002298882061
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.335,0.6111744251198932,0.0470783822914512,0.0986492515889972
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3375000000000001,0.6108254591416066,0.04654212102026553,0.09746987118626743
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.34,0.6104721487155321,0.04601098201787501,0.09630180973145012
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3425,0.6101144792079822,0.045484929467058774,0.09514499514000384
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.345,0.6097524358072813,0.04496392763453441,0.09399935530002075
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3475,0.6093860035216078,0.04444794087304396,0.09286481808012208
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.35,0.609015167176795,0.04393693362340742,0.09174131133725766
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3525,0.6086399114140939,0.04343087041654289,0.0906287629244081
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.355,0.608260220687893,0.04292971587545397,0.08952710069819039
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3575,0.6078760792633952,0.04243343471718498,0.08843625252636761
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.36,0.6074874712142542,0.04194199175474267,0.08735614629526071
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3625,0.6070943804201654,0.04145535189898677,0.08628670991706651
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.365,0.6066967905644113,0.0409734801604868,0.08522787133707614
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3675,0.6062946851313616,0.04049634165134802,0.08417955854080064
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.37,0.6058880474039275,0.040023901587004466,0.08314169956099875
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3725,0.6054768604609664,0.03955612528798089,0.0821142224846105
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.375,0.6050611071746385,0.03909297818162189,0.08109705545959339
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3775,0.6046407702077136,0.038634425803790756,0.08009012670166579
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3800000000000001,0.6042158320108262,0.03818043380053574,0.07909336450095313
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3825,0.6037862748196791,0.037730967929726085,0.07810669722854144
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.385,0.6033520806521927,0.03728599406265578,0.07713005334293398
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3875,0.6029132313056007,0.03684547818561761,0.07616336139641615
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3900000000000001,0.6024697083534891,0.03640938640144528,0.07520655004132423
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3925,0.6020214931427793,0.035977684931025856,0.07425954803622238
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.395,0.6015685667906512,0.03555034011478113,0.07332228425198478
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.3975,0.6011109101814079,0.035127318414118786,0.07239468767778516
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4000000000000001,0.6006485039632796,0.03470858641285385,0.07147668742699434
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4025,0.600181328545164,0.034294110818599684,0.0705682127429842
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.405,0.5997093640933033,0.033883858464129675,0.06966919300484051
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4075,0.5992325905278962,0.03347779630870884,0.0687795577329833
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.41,0.5987509875196428,0.03307589143939668,0.06789923659469685
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4125,0.5982645344862201,0.032678111072320104,0.06702815940956729
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.415,0.5977732105886902,0.032284422553918196,0.0661662561548318
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4175,0.5972769947278334,0.0318947933621571,0.06531345697063494
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.42,0.5967758655404103,0.03150919110771728,0.06446969216519755
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4225,0.5962698013953482,0.031127583535151566,0.06363489221989481
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.425,0.5957587803898505,0.03074993852401549,0.06280898779424628
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4275,0.5952427803454263,0.03037622408996926,0.061991909730816835
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.43,0.5947217788038417,0.03000640838585183,0.061183589060029624
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4325,0.5941957530229863,0.029640459702727672,0.06038395700489186
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.435,0.5936646799726564,0.029278346470905683,0.05959294498563291
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4375,0.5931285363302508,0.028920037260931147,0.0588104846242561
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.44,0.5925872984763779,0.028565500784550377,0.0580365077490038
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4425000000000001,0.5920409424903726,0.028214705895648885,0.05727094639873764
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.445,0.5914894441457182,0.027867621591162545,0.0565137328272325
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4475,0.5909327789053751,0.027524217011962632,0.05576479950738659
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.45,0.5903709219170082,0.027184461443714374,0.05502407913534646
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4525000000000001,0.5898038480081185,0.026848324317709872,0.05429150463454933
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.455,0.5892315316810665,0.026515775211674905,0.05356700915968127
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.4575,0.588653947107994,0.02618678385055028,0.05285052610055303
all_phase_points,accepted_beta_recoil_complex,case_I_forward,1.46,0.5880710681256363,0.025861320107248,0.052141989085894125
