scale,sample_id,calculated_independent_kappa_rmse,rmse_ratio_to_refit,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_joint_gate
0.25,499,0.025968387974935163,1.3441162168942415,True,True,True
0.25,500,0.024013841331494628,1.2429494504911687,True,True,True
0.25,501,0.02744154054158041,1.4203661657435287,True,True,True
0.25,502,0.027135261440649934,1.404513248463727,True,True,True
0.25,503,0.023982619926911072,1.2413334396607898,True,True,True
0.25,504,0.02380188388226479,1.231978594499786,True,True,True
0.25,505,0.02631873435608129,1.362250043794981,True,True,True
0.25,506,0.024783611834419524,1.2827925480783908,True,True,True
0.25,507,0.0253212345207443,1.3106197421251242,True,True,True
0.25,508,0.022172927666683634,1.1476642940477662,True,True,True
0.25,509,0.03081415719027038,1.5949318236213745,True,False,False
0.25,510,0.024213243742676856,1.253270461360867,True,True,True
0.25,511,0.024553225768633006,1.2708678322481664,True,True,True
0.25,512,0.02565796720593038,1.3280489280782073,True,True,True
0.25,513,0.02405593037286011,1.2451279670439668,True,True,True
0.25,514,0.020924619325724238,1.0830522169951837,True,True,True
0.25,515,0.02430179252260538,1.2578537204835745,True,True,True
0.25,516,0.02191609910390107,1.1343709222554594,True,True,True
0.25,517,0.024178476884443283,1.2514709388796366,True,True,True
0.25,518,0.028474793834702295,1.473847056000752,True,True,True
0.25,519,0.025268371662153472,1.307883575922898,True,True,True
0.25,520,0.028874114136173055,1.4945157587889266,True,True,True
0.25,521,0.02329202674018289,1.2055885369562416,True,True,True
0.25,522,0.02637787876157335,1.3653113410398148,True,True,True
0.25,523,0.02111247781402461,1.092775717770414,True,True,True
0.25,524,0.024586316666260523,1.27258060749535,True,True,True
0.25,525,0.023220190928059985,1.2018703361914747,True,True,True
0.25,526,0.02334233746402772,1.2081926054054957,True,True,True
0.25,527,0.024666640199735076,1.27673813025131,True,True,True
0.25,528,0.0237416387103256,1.2288603219034584,True,True,True
0.25,529,0.023813079054915812,1.2325580533836296,True,True,True
0.25,530,0.029115430212702863,1.507006208799689,True,False,False
0.25,531,0.025363007668629128,1.312781908123141,True,True,True
0.25,532,0.02333938606073188,1.2080398416283848,True,True,True
0.25,533,0.025834106669795222,1.3371658555534247,True,True,True
0.25,534,0.02556420178977461,1.3231956573799855,True,True,True
0.25,535,0.026632046934172107,1.3784670118091407,True,True,True
0.25,536,0.026632510085582373,1.378490984391575,True,True,True
0.25,537,0.02197625588998428,1.1374846200255606,True,True,True
0.25,538,0.02720849646407299,1.4083038719988719,True,True,True
0.25,539,0.023638514350182768,1.2235226349835537,True,True,True
0.25,540,0.025805929660687853,1.3357074217483944,True,True,True
0.25,541,0.023104881933439368,1.1959019761310452,True,True,True
0.25,542,0.025338889415891182,1.311533554368587,True,True,True
0.25,543,0.022080474826607424,1.142878961906075,True,True,True
0.25,544,0.025445798157951706,1.3170671197970616,True,True,True
0.25,545,0.022045193230141646,1.1410527967234945,True,True,True
0.25,546,0.02511343795844073,1.299864252432168,True,True,True
0.25,547,0.024901492458800453,1.2888940149480694,True,True,True
0.25,548,0.02181912270617008,1.1293514520838022,True,True,True
0.25,549,0.025630207847525066,1.3266121117521736,True,True,True
0.25,550,0.02683301243319965,1.3888689276515829,True,True,True
0.25,551,0.0226727860943487,1.1735368210380577,True,True,True
0.25,552,0.02267560220474395,1.1736825820939414,True,True,True
0.25,553,0.02548882123666346,1.3192939818515335,True,True,True
0.25,554,0.023321837532406988,1.207131534900725,True,True,True
0.25,555,0.019987649441989025,1.034554928034252,True,True,True
0.25,556,0.022968319758383222,1.188833557626035,True,True,True
0.25,557,0.024480357149675145,1.2670961737016873,True,True,True
0.25,558,0.030802851415372146,1.594346639997349,True,False,False
0.25,559,0.026017003850642935,1.3466325604963318,True,True,True
0.25,560,0.02600984516286318,1.3462620288966909,True,True,True
0.25,561,0.02501577961949942,1.2948094851815914,True,True,True
0.25,562,0.025375353780170404,1.3134209392695577,True,True,True
0.25,563,0.024053017678257422,1.244977206817567,True,True,True
0.25,564,0.026823524943363833,1.3883778579341153,True,True,True
0.25,565,0.023290518406898674,1.205510466063672,True,True,True
0.25,566,0.023379875118296915,1.2101355434845207,True,True,True
0.25,567,0.028274278489963195,1.4634684400134945,True,True,True
0.25,568,0.024363780455858224,1.261062197899166,True,True,True
0.25,569,0.020687179413620436,1.0707623961289556,True,True,True
0.25,570,0.025250170995938667,1.306941514727524,True,True,True
0.25,571,0.023556559144587916,1.2192806573527024,True,True,True
0.25,572,0.025720886206889195,1.3313055972877539,True,True,True
0.25,573,0.023093079977314333,1.1952911103108776,True,True,True
0.25,574,0.030301525781919855,1.5683981708617831,True,False,False
0.25,575,0.026527085572411138,1.3730342422191917,True,True,True
0.25,576,0.022278143740388924,1.1531102474539507,True,True,True
0.25,577,0.02465464398728661,1.27611720978028,True,True,True
0.25,578,0.023921887840486596,1.2381899645121688,True,True,True
0.25,579,0.022020334846125797,1.1397661339890293,True,True,True
0.25,580,0.029106163053181283,1.5065265433152728,True,False,False
0.25,581,0.023401038470868888,1.2112309524649816,True,True,True
0.25,582,0.022388812794942228,1.1588384455645546,True,True,True
0.25,583,0.0261101628658851,1.3514544440594454,True,True,True
0.25,584,0.025628965931579973,1.326547830543674,True,True,True
0.25,585,0.022194243841775648,1.1487676130774644,True,True,True
0.25,586,0.02351075188796308,1.2169096870583467,True,True,True
0.25,587,0.02158591909930335,1.117280901145856,True,True,True
0.25,588,0.025133811213432496,1.3009187661914274,True,True,True
0.25,589,0.029195480610008474,1.5111495941068998,True,False,False
0.25,590,0.0262337201413993,1.3578497327425243,True,True,True
0.25,591,0.02419072415663968,1.2521048541302784,True,True,True
0.25,592,0.02541612697279596,1.3155313478738755,True,True,True
0.25,593,0.02361577967421881,1.2223458947608457,True,True,True
0.25,594,0.023798651812142576,1.2318113034892852,True,True,True
0.25,595,0.023044704850804225,1.1927872278173126,True,True,True
0.25,596,0.02609159007780961,1.3504931219446763,True,True,True
0.25,597,0.027533152663740623,1.4251079825701447,True,True,True
0.25,598,0.02152142086726877,1.1139424913946476,True,True,True
0.25,599,0.025388086363638436,1.3140799740906202,True,True,True
0.5,0,0.025089123065668947,1.298605720646593,True,True,True
0.5,1,0.026024797840420968,1.3470359751428271,True,True,True
0.5,2,0.02327292556547364,1.2045998657028232,True,True,True
0.5,3,0.02958294524821386,1.531204651208927,True,False,False
0.5,4,0.025691578497585903,1.3297886387690887,True,True,True
0.5,5,0.02456931257767751,1.2717004808105519,True,True,True
0.5,6,0.03044325658150507,1.5757341158707592,True,False,False
0.5,7,0.02328236252264626,1.2050883198643252,True,True,True
0.5,8,0.03280303189323962,1.6978754004121992,True,False,False
0.5,9,0.02387418650577589,1.2357209572863814,True,True,True
0.5,10,0.024610213735364206,1.273817512849256,True,True,True
0.5,11,0.021389213022060195,1.1070994517374686,True,True,True
0.5,12,0.02333442691597066,1.207783157736342,True,True,True
0.5,13,0.02160310786325928,1.1181705865743021,True,True,True
0.5,14,0.022972220179179173,1.18903544227323,True,True,True
0.5,15,0.026297344896142456,1.3611429315629031,True,True,True
0.5,16,0.029311626021580234,1.5171612468657134,True,False,False
0.5,17,0.02809897418056831,1.4543947398910018,True,True,True
0.5,18,0.023615271938925875,1.2223196145295976,True,True,True
0.5,19,0.01999294591400051,1.0348290718867637,True,True,True
0.5,20,0.029034767109571327,1.5028311100169398,True,False,False
0.5,21,0.03297802831558497,1.7069331643904597,True,False,False
0.5,22,0.027904876408190532,1.4443482955846463,True,True,True
0.5,23,0.03323052896048787,1.7200025244107209,True,False,False
0.5,24,0.022144303376469304,1.1461827091025898,True,True,True
0.5,25,0.025618325498679834,1.3259970848281657,True,True,True
0.5,26,0.033735819061373414,1.7461561932288208,True,False,False
0.5,27,0.024812922470637357,1.2843096580933022,True,True,True
0.5,28,0.019906827268354934,1.030371595808506,True,True,True
0.5,29,0.0229545918684335,1.18812300603065,True,True,True
0.5,30,0.025210982424649725,1.3049131256632038,True,True,True
0.5,31,0.02385772305875529,1.2348688140517792,True,True,True
0.5,32,0.02808006219145398,1.4534158608290118,True,True,True
0.5,33,0.02298737795050649,1.1898200041132907,True,True,True
0.5,34,0.02734401327103178,1.4153181825548775,True,True,True
0.5,35,0.022338754584201228,1.156247447120191,True,True,True
0.5,36,0.0238603966266437,1.2350071971489223,True,True,True
0.5,37,0.027563504775513836,1.4266789990572188,True,True,True
0.5,38,0.02950480837296856,1.5271603092476154,True,False,False
0.5,39,0.02629409017292444,1.3609744680347449,True,True,True
0.5,40,0.02110139802876555,1.0922022313044546,True,True,True
0.5,41,0.0208513722722085,1.0792609707859369,True,True,True
0.5,42,0.0298159976106915,1.5432673737812355,True,False,False
0.5,43,0.02928285420796973,1.5156720261524113,True,False,False
0.5,44,0.02368467898409253,1.2259121030223472,True,True,True
0.5,45,0.027493731852621436,1.4230675728396844,True,True,True
0.5,46,0.02483293424601777,1.2853454617728999,True,True,True
0.5,47,0.032670622449447066,1.691021926070885,True,False,False
0.5,48,0.023122035961749,1.1967898636525305,True,True,True
0.5,49,0.020647337844372234,1.068700208079982,True,True,True
0.5,50,0.025696778606947565,1.3300577949188421,True,True,True
0.5,51,0.02189232287471721,1.1331402715406955,True,True,True
0.5,52,0.020604247534480074,1.0664698661591452,True,True,True
0.5,53,0.022448119715827265,1.1619081545589127,True,True,True
0.5,54,0.023597131958417283,1.2213806944087462,True,True,True
0.5,55,0.03328605252003755,1.7228764077215544,True,False,False
0.5,56,0.027200175174903335,1.4078731644890643,True,True,True
0.5,57,0.021992823736768415,1.1383421669615919,True,True,True
0.5,58,0.026605269269703313,1.3770810076760462,True,True,True
0.5,59,0.03235132489506593,1.674495177422775,True,False,False
0.5,60,0.019778122569077138,1.0237098779669227,True,True,True
0.5,61,0.021883622579240026,1.1326899467745242,True,True,True
0.5,62,0.02220118960073151,1.1491271235430438,True,True,True
0.5,63,0.023539850526047738,1.2184158241114773,True,True,True
0.5,64,0.02600003442916884,1.3457542281710193,True,True,True
0.5,65,0.02673074075752367,1.3835753754319489,True,True,True
0.5,66,0.02681563268645969,1.3879693570097222,True,True,True
0.5,67,0.026133799046148362,1.352677845882768,True,True,True
0.5,68,0.02750593143735414,1.4236990198010602,True,True,True
0.5,69,0.021858968579993938,1.131413862936361,True,True,True
0.5,70,0.022969844704069733,1.1889124883717208,True,True,True
0.5,71,0.02789557986712589,1.4438671093200977,True,True,True
0.5,72,0.02378546508870987,1.2311287625155942,True,True,True
0.5,73,0.030092766038080882,1.5575928271723911,True,False,False
0.5,74,0.02170926228653906,1.12366510868184,True,True,True
0.5,75,0.020857348534216846,1.079570300371184,True,True,True
0.5,76,0.028280275819568,1.4637788600514139,True,True,True
0.5,77,0.021279256774118762,1.101408148290001,True,True,True
0.5,78,0.0287189494879324,1.4864844816765292,True,True,True
0.5,79,0.02664332719270982,1.3790508747137589,True,True,True
0.5,80,0.025653404463105104,1.327812761835201,True,True,True
0.5,81,0.029687539613483437,1.5366184251671062,True,False,False
0.5,82,0.030016184418873198,1.5536289848117324,True,False,False
0.5,83,0.023796402894247573,1.231694900152426,True,True,True
0.5,84,0.025776893247942117,1.3342045054607277,True,True,True
0.5,85,0.02224335697676886,1.1513096946756989,True,True,True
0.5,86,0.026412648661602728,1.3671110209635124,True,True,True
0.5,87,0.029135565628892413,1.5080484120916458,True,False,False
0.5,88,0.024405281996663628,1.2632103055936632,True,True,True
0.5,89,0.03400676547638792,1.7601803009509434,True,False,False
0.5,90,0.024800497449344292,1.283666542601059,True,True,True
0.5,91,0.020173680718657085,1.0441838528662604,True,True,True
0.5,92,0.025168233590976783,1.3027004584522635,True,True,True
0.5,93,0.021752302457940256,1.1258928554489516,True,True,True
0.5,94,0.02151448490559146,1.1135834880333597,True,True,True
0.5,95,0.031086263428924135,1.6090159634780965,True,False,False
0.5,96,0.03264883571230672,1.689894250886279,True,False,False
0.5,97,0.02978208449033095,1.541512040524273,True,False,False
0.5,98,0.02358190932975346,1.2205927755717911,True,True,True
0.5,99,0.027201131358685005,1.4079226562838,True,True,True
0.5,100,0.022038732798882837,1.1407184066785108,True,True,True
0.5,101,0.027794580175483245,1.438639394624475,True,True,True
0.5,102,0.026077734428009744,1.3497759575365667,True,True,True
0.5,103,0.02172342815693122,1.1243983300176776,True,True,True
0.5,104,0.02903422474927868,1.5028030376057664,True,False,False
0.5,105,0.025474136125559665,1.3185338847673187,True,True,True
0.5,106,0.031061950482012785,1.6077575324096922,True,False,False
0.5,107,0.02873724100100303,1.4874312450787666,True,True,True
0.5,108,0.028091864602576167,1.4540267501996995,True,True,True
0.5,109,0.024559378918392806,1.271186317492037,True,True,True
0.5,110,0.03156146113578702,1.6336120587244345,True,False,False
0.5,111,0.03011833915467317,1.5589164842573593,True,False,False
0.5,112,0.023056712223966824,1.1934087259636639,True,True,True
0.5,113,0.02645110006827056,1.3691012546012151,True,True,True
0.5,114,0.02174252230228476,1.1253866374336865,True,True,True
0.5,115,0.028449134101123864,1.4725189156457463,True,True,True
0.5,116,0.020367323023681803,1.05420672231475,True,True,True
0.5,117,0.026127484004652368,1.3523509811696668,True,True,True
0.5,118,0.025058661276443364,1.297029027286449,True,True,True
0.5,119,0.029056871875588582,1.5039752462838163,True,False,False
0.5,120,0.0258539611874363,1.3381935196181232,True,True,True
0.5,121,0.03204063607109717,1.6584140141596841,True,False,False
0.5,122,0.02499180485452146,1.2935685583118062,True,True,True
0.5,123,0.024351831802855762,1.2604437390912435,True,True,True
0.5,124,0.019783928015339684,1.024010366178795,True,True,True
0.5,125,0.02621060332353815,1.3566532129662427,True,True,True
0.5,126,0.02595343810549865,1.3433424159956464,True,True,True
0.5,127,0.02776075782025275,1.4368887593442743,True,True,True
0.5,128,0.025066765156952144,1.2974484817871343,True,True,True
0.5,129,0.026978106591093957,1.3963789591094689,True,True,True
0.5,130,0.027713607435047357,1.4344482691048126,True,True,True
0.5,131,0.025421246577484756,1.3157963371251507,True,True,True
0.5,132,0.027640871013672495,1.4306834530668218,True,True,True
0.5,133,0.02239303840249355,1.1590571617837302,True,True,True
0.5,134,0.023063318623457736,1.1937506712819326,True,True,True
0.5,135,0.02099830884715393,1.086866365215105,True,True,True
0.5,136,0.022056445198303725,1.1416351953264892,True,True,True
0.5,137,0.021182864352741512,1.0964189045647488,True,True,True
0.5,138,0.02301389900920145,1.191192726406084,True,True,True
0.5,139,0.02689221942177248,1.3919334641784948,True,True,True
0.5,140,0.024317045062226116,1.2586431875029689,True,True,True
0.5,141,0.022930362100435583,1.186868880278639,True,True,True
0.5,142,0.026957006028104726,1.395286800099568,True,True,True
0.5,143,0.021815650169624466,1.1291717146010896,True,True,True
0.5,144,0.029830208425561475,1.5440029214301865,True,False,False
0.5,145,0.024687939318613565,1.2778405664563517,True,True,True
0.5,146,0.02818461280264285,1.4588273700886856,True,True,True
0.5,147,0.027391880860524576,1.417795795079883,True,True,True
0.5,148,0.03106148679472713,1.6077335320905035,True,False,False
0.5,149,0.026548419772237732,1.374138494203915,True,True,True
0.5,150,0.031904845635574726,1.6513855406687223,True,False,False
0.5,151,0.022620047913250924,1.170807108106649,True,True,True
0.5,152,0.025296775668747447,1.3093537590518847,True,True,True
0.5,153,0.028447368997226472,1.4724275543808392,True,True,True
0.5,154,0.021423165817962303,1.1088568385889348,True,True,True
0.5,155,0.03226702592605695,1.6701318872785504,True,False,False
0.5,156,0.02177368009612037,1.1269993557902327,True,True,True
0.5,157,0.027906173691715434,1.4444154426029907,True,True,True
0.5,158,0.026374489735871764,1.3651359260541265,True,True,True
0.5,159,0.028602997151754746,1.4804828224440196,True,True,True
0.5,160,0.02699983504069242,1.3975036173478415,True,True,True
0.5,161,0.024964905245990366,1.292176242389476,True,True,True
0.5,162,0.035695102481156475,1.8475681337991903,True,False,False
0.5,163,0.025038672430798256,1.295994410443289,True,True,True
0.5,164,0.024090180617721245,1.2469007497671332,True,True,True
0.5,165,0.027157794974774753,1.4056795776432796,True,True,True
0.5,166,0.027472317998083855,1.4219591979502628,True,True,True
0.5,167,0.022318505477328863,1.1551993592315226,True,True,True
0.5,168,0.03056424048292791,1.5819962074585208,True,False,False
0.5,169,0.026840728110011078,1.3892682888416792,True,True,True
0.5,170,0.0329583936300277,1.7059168787705508,True,False,False
0.5,171,0.02260040970094805,1.169790639943412,True,True,True
0.5,172,0.022798364498936737,1.1800367227747928,True,True,True
0.5,173,0.025972211091559172,1.3443141002999563,True,True,True
0.5,174,0.03167711300808844,1.6395981660340049,True,False,False
0.5,175,0.020432390870857114,1.0575746151801504,True,True,True
0.5,176,0.022663289674569605,1.1730452891093206,True,True,True
0.5,177,0.02481928292274175,1.2846388732463008,True,True,True
0.5,178,0.028658897696797858,1.4833762184144665,True,True,True
0.5,179,0.02101653075337226,1.0878095257868903,True,True,True
0.5,180,0.025107031084030552,1.2995326344741092,True,True,True
0.5,181,0.026176608291070054,1.354893639962392,True,True,True
0.5,182,0.02197627528863669,1.1374856240941735,True,True,True
0.5,183,0.023223828622900292,1.2020586222195364,True,True,True
0.5,184,0.030373913010642947,1.5721449127895706,True,False,False
0.5,185,0.024270732444217884,1.256246059850233,True,True,True
0.5,186,0.0324913458908147,1.6817426234819317,True,False,False
0.5,187,0.01962896200342521,1.0159893704249303,True,True,True
0.5,188,0.02834932045512662,1.4673525903281437,True,True,True
0.5,189,0.022567953747659384,1.1681107292307344,True,True,True
0.5,190,0.022869558253341474,1.1837216908186066,True,True,True
0.5,191,0.02000284969308901,1.035341688615004,True,True,True
0.5,192,0.030761146036225966,1.5921879816895554,True,False,False
0.5,193,0.026137603365660397,1.3528747563554284,True,True,True
0.5,194,0.020096266881203875,1.0401769351310006,True,True,True
0.5,195,0.03233795547768028,1.673803180263158,True,False,False
0.5,196,0.021348068400287887,1.1049698180684278,True,True,True
0.5,197,0.021025924115966512,1.0882957235056816,True,True,True
0.5,198,0.028244865045474545,1.461946008672355,True,True,True
0.5,199,0.031355359976856144,1.6229443226174773,True,False,False
0.5,200,0.032908979720341965,1.7033592291616166,True,False,False
0.5,201,0.027156080729396362,1.40559084880054,True,True,True
0.5,202,0.023047825408799297,1.1929487469925106,True,True,True
0.5,203,0.022988732485469676,1.1898901144494474,True,True,True
0.5,204,0.02222965048802,1.1506002508002529,True,True,True
0.5,205,0.028379499735760594,1.468914661125664,True,True,True
0.5,206,0.026770540781000152,1.3856354130838489,True,True,True
0.5,207,0.04103838134327014,2.1241346953003233,True,False,False
0.5,208,0.027758491639311333,1.4367714624771482,True,True,True
0.5,209,0.019970894436557727,1.0336876938210195,True,True,True
0.5,210,0.031902447168369,1.6512613967029892,True,False,False
0.5,211,0.032541921356345725,1.6843603948839472,True,False,False
0.5,212,0.028897355374141467,1.4957187185138119,True,True,True
0.5,213,0.025322741898214655,1.310697763545046,True,True,True
0.5,214,0.03090864303959754,1.5998223837312373,True,False,False
0.5,215,0.03149754817076056,1.6303039422235266,True,False,False
0.5,216,0.023769867426884344,1.2303214320711493,True,True,True
0.5,217,0.025760771537461508,1.3333700504101493,True,True,True
0.5,218,0.0226425229744337,1.1719704107437094,True,True,True
0.5,219,0.022898512266443655,1.1852203421246625,True,True,True
0.5,220,0.022818054045523676,1.1810558479856585,True,True,True
0.5,221,0.022722486526592763,1.1761093009713666,True,True,True
0.5,222,0.02476165595169747,1.2816561179676182,True,True,True
0.5,223,0.024847373817058475,1.2860928497747868,True,True,True
0.5,224,0.019760153365496417,1.0227797972102415,True,True,True
0.5,225,0.026333098574882103,1.3629935315868233,True,True,True
0.5,226,0.032121781575649065,1.6626140818997974,True,False,False
0.5,227,0.03526331666207229,1.8252190252516671,True,False,False
0.5,228,0.03519372844648741,1.8216171594307065,True,False,False
0.5,229,0.021528294927901998,1.1142982907758783,True,True,True
0.5,230,0.0242158190248807,1.253403757219532,True,True,True
0.5,231,0.0238100915799486,1.2324034225472886,True,True,True
0.5,232,0.029308885728280797,1.5170194100806818,True,False,False
0.5,233,0.02815894572449968,1.457498849581143,True,True,True
0.5,234,0.020340974466873045,1.052842928669469,True,True,True
0.5,235,0.03189442648549459,1.6508462484876874,True,False,False
0.5,236,0.019994963279175867,1.0349334901221279,True,True,True
0.5,237,0.023597939104248167,1.2214224720424498,True,True,True
0.5,238,0.0258950877946858,1.3403222208606973,True,True,True
0.5,239,0.0347716921831379,1.799772685055437,True,False,False
0.5,240,0.0292070672108125,1.5117493131982198,True,False,False
0.5,241,0.02959807980804067,1.531988011628465,True,False,False
0.5,242,0.023606244213640357,1.2218523420916765,True,True,True
0.5,243,0.0277024514054074,1.4338708362518497,True,True,True
0.5,244,0.02882491038497532,1.4919689869222734,True,True,True
0.5,245,0.030243021559658894,1.5653700093149963,True,False,False
0.5,246,0.02500237005288534,1.294115409909576,True,True,True
0.5,247,0.025187055386165856,1.3036746691028867,True,True,True
0.5,248,0.024969739778215906,1.292426476372876,True,True,True
0.5,249,0.022423456317544745,1.1606315842293546,True,True,True
0.5,250,0.023908839452657357,1.237514583749122,True,True,True
0.5,251,0.023544154354291174,1.218638589010951,True,True,True
0.5,252,0.02793568491061542,1.4459429347192543,True,True,True
0.5,253,0.020051068970921956,1.0378375044263186,True,True,True
0.5,254,0.027347593683712798,1.4155035036750168,True,True,True
0.5,255,0.03163450484416849,1.6373927798486103,True,False,False
0.5,256,0.035224555129551846,1.8232127395899353,True,False,False
0.5,257,0.0202826402897347,1.0498235686088249,True,True,True
0.5,258,0.022227683715736395,1.150498451238267,True,True,True
0.5,259,0.020615798677255277,1.067067749953195,True,True,True
0.5,260,0.02403361018770769,1.2439726807452405,True,True,True
0.5,261,0.02749340902984591,1.423050863626614,True,True,True
0.5,262,0.02347570319909456,1.2150955771053327,True,True,True
0.5,263,0.022191658027728406,1.148633772093645,True,True,True
0.5,264,0.023412819144758894,1.211840716722847,True,True,True
0.5,265,0.02351651689982301,1.217208082397287,True,True,True
0.5,266,0.021895497942024226,1.133304612102043,True,True,True
0.5,267,0.02298970559509255,1.1899404823208064,True,True,True
0.5,268,0.02564270911036068,1.3272591734845085,True,True,True
0.5,269,0.024274746277364565,1.256453814687752,True,True,True
0.5,270,0.023897382226571312,1.236921561055617,True,True,True
0.5,271,0.027055123477051357,1.4003653307506332,True,True,True
0.5,272,0.024908369352362434,1.2892499609608692,True,True,True
0.5,273,0.022554993898211244,1.1674399311885701,True,True,True
0.5,274,0.02938450366589771,1.520933372562184,True,False,False
0.5,275,0.03312729808065476,1.714659324062595,True,False,False
0.5,276,0.032525415558727885,1.6835060595947362,True,False,False
0.5,277,0.024192743626967255,1.2522093813277098,True,True,True
0.5,278,0.02258819408056066,1.1691583629812086,True,True,True
0.5,279,0.025044765945963388,1.2963098090178655,True,True,True
0.5,280,0.021854500439628263,1.1311825932891786,True,True,True
0.5,281,0.025848716045755896,1.3379220326086352,True,True,True
0.5,282,0.026733181437252274,1.3837017043056021,True,True,True
0.5,283,0.029169642952715007,1.5098122444720967,True,False,False
0.5,284,0.022633952091632527,1.17152678434005,True,True,True
0.5,285,0.019907804373191593,1.0304221704709697,True,True,True
0.5,286,0.030286005799850982,1.567594861098974,True,False,False
0.5,287,0.0252561548410269,1.3072512368107831,True,True,True
0.5,288,0.020708611948242608,1.0718717378941285,True,True,True
0.5,289,0.02315112710478506,1.1982956127641236,True,True,True
0.5,290,0.02241004410083184,1.1599373717889938,True,True,True
0.5,291,0.023822165846351728,1.2330283830683346,True,True,True
0.5,292,0.022507744478069986,1.1649943149296011,True,True,True
0.5,293,0.02049857359444864,1.0610002137249448,True,True,True
0.5,294,0.024427382578231526,1.2643542252746567,True,True,True
0.5,295,0.02664256233872587,1.3790112860937653,True,True,True
0.5,296,0.03094272275579007,1.6015863399400612,True,False,False
0.5,297,0.020707797605428607,1.0718295877466697,True,True,True
0.5,298,0.03010048640480272,1.5579924311108877,True,False,False
0.5,299,0.021484502171139997,1.112031590409143,True,True,True
0.5,300,0.022663232765221263,1.1730423434979844,True,True,True
0.5,301,0.028034321863152533,1.4510483547252295,True,True,True
0.5,302,0.024755728872912386,1.2813493340917177,True,True,True
0.5,303,0.026572549017788306,1.375387416943257,True,True,True
0.5,304,0.024780275959347748,1.2826198841538594,True,True,True
0.5,305,0.027011357732192355,1.3981000285121492,True,True,True
0.5,306,0.03473627008635363,1.7979392476171914,True,False,False
0.5,307,0.021970359190015155,1.137179408548348,True,True,True
0.5,308,0.02851073933889756,1.4757075848545234,True,True,True
0.5,309,0.023664401732226455,1.2248625583569814,True,True,True
0.5,310,0.021926084894835687,1.1348877838930276,True,True,True
0.5,311,0.025013576051082367,1.2946954291205353,True,True,True
0.5,312,0.02584332224574021,1.3376428510869032,True,True,True
0.5,313,0.027420971092757884,1.41930149704859,True,True,True
0.5,314,0.032259841764272226,1.669760037151813,True,False,False
0.5,315,0.02976097708409962,1.5404195273101495,True,False,False
0.5,316,0.02825024994206686,1.46222472935548,True,True,True
0.5,317,0.03150167413200179,1.6305175007786425,True,False,False
0.5,318,0.03324506765769807,1.7207550431543412,True,False,False
0.5,319,0.020292546985733816,1.0503363363155114,True,True,True
0.5,320,0.022351289974933013,1.1568962753025163,True,True,True
0.5,321,0.03394086733975184,1.7567694325442802,True,False,False
0.5,322,0.025567394767810787,1.3233609249954708,True,True,True
0.5,323,0.02438179510709476,1.2619946310133083,True,True,True
0.5,324,0.021003736077913414,1.087147277102423,True,True,True
0.5,325,0.030527308998340826,1.5800846445461294,True,False,False
0.5,326,0.02546457994883654,1.31803925983652,True,True,True
0.5,327,0.0273969787587148,1.4180596608090985,True,True,True
0.5,328,0.025494680994592463,1.3195972812194823,True,True,True
0.5,329,0.02509863919094377,1.299098272526064,True,True,True
0.5,330,0.02508484211915893,1.298384140098993,True,True,True
0.5,331,0.02263017762367966,1.1713314189754194,True,True,True
0.5,332,0.025092201839901407,1.298765077106378,True,True,True
0.5,333,0.027550030350899642,1.4259815667539608,True,True,True
0.5,334,0.024699902652285725,1.2784597851314727,True,True,True
0.5,335,0.02529472006627342,1.3092473616650506,True,True,True
0.5,336,0.040899551796548174,2.1169489182966377,True,False,False
0.5,337,0.03136272865962573,1.6233257234967813,True,False,False
0.5,338,0.02393191087422655,1.238708753826521,True,True,True
0.5,339,0.025272063117300257,1.3080746445688038,True,True,True
0.5,340,0.042927126609456,2.221895601534203,True,False,False
0.5,341,0.027307444512415763,1.4134253942333643,True,True,True
0.5,342,0.02447518175188425,1.2668282966156574,True,True,True
0.5,343,0.02565310384700674,1.3277972020332887,True,True,True
0.5,344,0.030569149577812375,1.5822503007834838,True,False,False
0.5,345,0.02667040441559954,1.3804523839036886,True,True,True
0.5,346,0.024734810082563705,1.2802665835808809,True,True,True
0.5,347,0.025885697109149678,1.339836161705657,True,True,True
0.5,348,0.028432757088874525,1.4716712462497923,True,True,True
0.5,349,0.026066595354369115,1.3491994023212026,True,True,True
0.5,350,0.02780297043242861,1.439073671886316,True,True,True
0.5,351,0.022416032871779228,1.1602473488332916,True,True,True
0.5,352,0.02301593330637291,1.191298021036647,True,True,True
0.5,353,0.02794494210029046,1.44642208416731,True,True,True
0.5,354,0.028327020206418946,1.4661983359340052,True,True,True
0.5,355,0.03008636657731829,1.5572615929425775,True,False,False
0.5,356,0.021753450221457398,1.1259522633551349,True,True,True
0.5,357,0.021018503829887934,1.0879116516540965,True,True,True
0.5,358,0.028783382634919176,1.4898195226445727,True,True,True
0.5,359,0.032153255049425566,1.6642431397583686,True,False,False
0.5,360,0.030758778823987552,1.5920654554718496,True,False,False
0.5,361,0.02490246693957621,1.2889444537899033,True,True,True
0.5,362,0.028909518360691378,1.4963482711638794,True,True,True
0.5,363,0.027132017788310574,1.4043453579610317,True,True,True
0.5,364,0.02701019309765552,1.3980397473668882,True,True,True
0.5,365,0.024783394025493847,1.2827812743516787,True,True,True
0.5,366,0.028554813274920158,1.477988838978095,True,True,True
